ERC Type,Count,Percentage,Source File
ERC4400;ERC2981;ERC3754;ERC4524;ERC721,4,0.00382789771857296,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5169;ERC2981;ERC3754;ERC4524;ERC721,3,0.0028709232889297196,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC2981;ERC3754;ERC4524;ERC5615;ERC721;ERC1155,3,0.0028709232889297196,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC1948,3,0.0028709232889297196,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC6492;ERC2981;ERC1271,3,0.0028709232889297196,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4907;ERC2981;ERC3754;ERC721,3,0.0028709232889297196,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5169,3,0.0028709232889297196,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC5192;ERC3754;ERC4524;ERC721,3,0.0028709232889297196,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC1155,3,0.0028709232889297196,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC3754;ERC4524;ERC5615;ERC721,3,0.0028709232889297196,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC2981;ERC4494;ERC3754;ERC4524;ERC721,2,0.00191394885928648,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC998;ERC2981;ERC3754;ERC4524;ERC721,2,0.00191394885928648,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC6492;ERC2981;ERC1271;ERC1155,2,0.00191394885928648,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6239;ERC5192;ERC3754;ERC4524;ERC721,2,0.00191394885928648,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC3754;ERC4524;ERC6672;ERC721,2,0.00191394885928648,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC3525;ERC4906,2,0.00191394885928648,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC3440,2,0.00191394885928648,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC2981;ERC5192;ERC3754;ERC4524;ERC6454;ERC721;ERC6982,2,0.00191394885928648,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC998,2,0.00191394885928648,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC7401;ERC6059;ERC2981;ERC3754;ERC4524;ERC721,2,0.00191394885928648,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6150;ERC1155,2,0.00191394885928648,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC3525;ERC4906;ERC5192;ERC3754;ERC721,2,0.00191394885928648,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC6492;ERC4494;ERC3754;ERC4524;ERC721;ERC1271,2,0.00191394885928648,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC6492;ERC2981;ERC3754;ERC4524;ERC721;ERC1271,2,0.00191394885928648,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4907,2,0.00191394885928648,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5192;ERC5615;ERC1155,2,0.00191394885928648,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC2981;ERC3754;ERC4524;ERC7160;ERC721,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4626;ERC1363,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC2981;ERC3754;ERC721;ERC1155,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC1363,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5006;ERC5267;ERC1155,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4906,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4906;ERC2981;ERC2135;ERC4494;ERC3754;ERC4524;ERC721,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4906;ERC2981;ERC5615;ERC1155,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4907;ERC2981;ERC3754;ERC4524;ERC721,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4907;ERC6066,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC4907;ERC6066;ERC5192;ERC3754;ERC4524;ERC721,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC2981;ERC6150,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC2981;ERC3754;ERC4524;ERC721;ERC1155,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC3754;ERC6454;ERC721,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC2981;ERC4494;ERC3754;ERC4524;ERC721,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC4906;ERC3754;ERC4524;ERC721,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC2981;ERC5192;ERC3754;ERC4524;ERC721,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC5192;ERC3754;ERC721,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC5023,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
